kH,objective,rmse_bcr,mape_percent,max_abs_error_bcr,bias_bcr
0.630701754385965,0.0006073599453538879,0.02464467377251904,1.6281448014346749,0.04025114402023222,0.022102165627980775
0.6345864661654136,0.0005636191416679717,0.023740664305532223,1.560296062608587,0.039062183810047335,0.021172687435430815
0.6384711779448622,0.0005219509756920051,0.022846246424566227,1.492651576681833,0.03788201297580196,0.02024577105173675
0.6423558897243108,0.000482333499556104,0.021962092331016734,1.4252119686527296,0.03671054782629257,0.019321428685168306
0.6462406015037594,0.00044474490904888403,0.021088976007594205,1.357977819404879,0.03554770538173124,0.01839967189944116
0.6501253132832081,0.00040916354632071635,0.020227791434576252,1.2909496670237175,0.03439340337911334,0.017480511631674835
0.6540100250626566,0.0003755679023610814,0.019379574359646844,1.2241280080750672,0.033247560276785215,0.016563958209861472
0.6578947368421053,0.0003439366192616016,0.01854552828208465,1.1575132988467103,0.03211009525825803,0.015650021369857603
0.6617794486215539,0.0003142484922759754,0.017727055375216027,1.0911059565543595,0.03098092823531129,0.014738710271916134
0.6656641604010025,0.00028648247168731276,0.016925793088872165,1.0249063605128717,0.029859979850433316,0.013830033516768304
0.6695488721804512,0.00026061766449301496,0.016143657097851618,0.9589148532740353,0.028747171478633815,0.012923999161272626
0.6734335839598997,0.00023663333591676363,0.015382891012965139,0.893131741731872,0.02764242522867133,0.01202061473364191
0.6773182957393484,0.00021450891075667933,0.014646122720934688,0.8275572981963417,0.026545663943727593,0.011119887248259274
0.681203007518797,0.00019422397457843438,0.013936426176693736,0.7750806382166648,0.025456811201566953,0.010221823220098614
0.6850877192982456,0.00017575827476146115,0.013257385668428793,0.7345703269361143,0.024375791314210193,0.00932642867875746
0.6889724310776943,0.00015909172140616922,0.012613156678887693,0.7228323642722616,0.023302529327155153,0.00843370918211539
0.6928571428571428,0.00014420438810963348,0.012008513151495212,0.7111553731547952,0.0222369510181728,0.00754366982962873
0.6967418546365916,0.00013107651261683656,0.0114488651235324,0.6995386717293636,0.021178982895706744,0.006656315275270597
0.7006265664160402,0.00011968849735423482,0.010940223825600408,0.6879815900096735,0.020128552196899907,0.005771649740128471
0.7045112781954888,0.0001100209098520749,0.010489085272418892,0.6764834696577235,0.01908558688527684,0.004889677024666828
0.7083959899749374,0.00010205448306157439,0.010102201891744907,0.6650436637666463,0.018050015648100937,0.004010400520666035
0.712280701754386,9.577011557278784e-05,0.009786220699166142,0.6536615366462363,0.01702176789343257,0.003133823222846077
0.7161654135338347,9.114887173865894e-05,0.009547191824754489,0.6423364636111828,0.01600077374690434,0.0022599477401830104
0.7200501253132832,8.817198171056277e-05,0.00938999370130581,0.6310678307721931,0.01498696404823785,0.0013887763069288183
0.7239348370927319,8.682084139031041e-05,0.009317770194113525,0.6198550348299777,0.01398027034751781,0.0005203107933407835
0.7278195488721805,8.707701230337164e-05,0.00933150643269197,0.6086974828721562,0.012980624901240523,-0.00034544728387029264
0.7317042606516291,8.892222139786349e-05,0.009429857973366486,0.5975945921731599,0.013201577781527307,-0.0012084967513652067
0.7355889724310778,9.23383607735658e-05,0.009609285133326298,0.587179543229898,0.014253213448723878,-0.002068836769268545
0.7394736842105263,9.730748734510078e-05,0.009864455755139296,0.604554051412703,0.01529941823738068,-0.0029264668215180922
0.743358395989975,0.00010381182244312539,0.010188808686157838,0.6218851685760259,0.016340219216047336,-0.003781386706467993
0.7472431077694236,0.0001118337513572562,0.010575147817276892,0.639172138473878,0.01737564363669475,-0.004633596527734607
0.7511278195488722,0.00012135582282423258,0.011016161891704051,0.6564142348289758,0.018405718919304093,-0.00548309668528244
0.7550125313283208,0.00013236074846465214,0.011504814142986063,0.673610760505015,0.019430472637073315,-0.00632988786674007
0.7588972431077695,0.00014483140217147757,0.01203459189883386,0.690761046699857,0.020449932502219825,-0.007173971038943216
0.7627819548872181,0.00015875081945330435,0.012599635687324627,0.70786445215916,0.021464126352355395,-0.008015347439695075
0.7666666666666667,0.00017410219673528958,0.013194779146893274,0.7298565208803921,0.022473082137413725,-0.008854018569742462
0.7705513784461153,0.00019086889062042768,0.013815530775921268,0.760896911051422,0.023476827907109366,-0.009689986184957488
0.7744360902255639,0.0002090344171138037,0.014458022586571225,0.7919308508201217,0.024475391798908674,-0.01052325228872264
