kz,effective_IR_CPT,target_effective_IR_CPT,objective
1.1473684210526316,0.5203144610935209,0.564344187245019,0.0019386167849759191
1.151503759398496,0.5196399397100627,0.564344187245019,0.0019984697476666444
1.155639097744361,0.5189694612095803,0.564344187245019,0.002058865762791117
1.1597744360902253,0.5183029927182109,0.564344187245019,0.0021197915934553844
1.1639097744360902,0.5176405016766505,0.564344187245019,0.0021812342456690283
1.1680451127819547,0.516981955837038,0.564344187245019,0.002243180963943143
1.1721804511278195,0.5163273232598597,0.564344187245019,0.0023056192269692837
1.176315789473684,0.5156765723108815,0.564344187245019,0.002368536743377485
1.1804511278195489,0.5150296716581042,0.564344187245019,0.0024319214475720624
1.1845864661654133,0.514386590268746,0.564344187245019,0.0024957614956437214
1.1887218045112782,0.5137472974062468,0.564344187245019,0.0025600452613568493
1.1928571428571426,0.5131117626273004,0.564344187245019,0.0026247613322102187
1.1969924812030075,0.512479955778909,0.564344187245019,0.002689898505570231
1.201127819548872,0.5118518469954654,0.564344187245019,0.0027554457848749077
1.2052631578947368,0.5112274066958591,0.564344187245019,0.002821392375907613
1.2093984962406013,0.5106066055806056,0.564344187245019,0.0028877276831395043
1.2135338345864661,0.5099894146290034,0.564344187245019,0.002954441306138762
1.2176691729323306,0.5093758050963157,0.564344187245019,0.0030215230360458784
1.2218045112781954,0.5087657485109748,0.564344187245019,0.003088962852113907
1.22593984962406,0.5081592166718141,0.564344187245019,0.003156750918311904
1.2300751879699248,0.5075561816453227,0.564344187245019,0.0032248775799911407
1.2342105263157894,0.5069566157629269,0.564344187245019,0.0032933333606122257
1.238345864661654,0.5063604916182951,0.564344187245019,0.00336210895853256
1.2424812030075187,0.5057677820646673,0.564344187245019,0.0034311952438527307
1.2466165413533834,0.5051784602122098,0.564344187245019,0.0035005832553208897
1.250751879699248,0.5045924994253947,0.564344187245019,0.0035702641972938337
1.2548872180451127,0.5040098733204037,0.564344187245019,0.003640229436754028
1.2590225563909774,0.5034305557625539,0.564344187245019,0.003710470500381562
1.263157894736842,0.5028545208637534,0.564344187245019,0.0037809790716793485
1.2672932330827067,0.5022817429799747,0.564344187245019,0.003851746988151725
1.2714285714285714,0.5017121967087562,0.564344187245019,0.003922766238534511
1.275563909774436,0.5011458568867266,0.564344187245019,0.003994028960075858
1.2796992481203007,0.5005826985871528,0.564344187245019,0.004065527435867205
1.2838345864661653,0.500022697117512,0.564344187245019,0.004137254092222978
1.28796992481203,0.49946582801708694,0.564344187245019,0.004209201496108597
1.2921052631578946,0.49891206705458496,0.564344187245019,0.004281362352615406
1.2962406015037593,0.4983613902257805,0.564344187245019,0.004353729502482026
1.300375939849624,0.49781377375117997,0.564344187245019,0.004426295919661199
1.3045112781954886,0.4972691940737109,0.564344187245019,0.004499054708931029
1.3086466165413533,0.49672762785643293,0.564344187245019,0.004571999103550188
1.312781954887218,0.4961890519802724,0.564344187245019,0.004645122462955904
1.3169172932330826,0.49565344354177915,0.564344187245019,0.004718418270504185
1.3210526315789473,0.4951207798509057,0.564344187245019,0.004791880131251381
1.325187969924812,0.4945910384288094,0.564344187245019,0.004865501769776281
1.3293233082706766,0.4940641970056754,0.564344187245019,0.004939277028042234
1.3334586466165412,0.49354023351856396,0.564344187245019,0.005013199863297986
1.337593984962406,0.49301912610927695,0.564344187245019,0.005087264346017341
1.3417293233082705,0.4925008531222484,0.564344187245019,0.005161464657876056
1.3458646616541352,0.4919853931024549,0.564344187245019,0.005235795089765965
1.3499999999999999,0.49147272479334864,0.564344187245019,0.005310250039845204
1.3541353383458645,0.49096282713481054,0.564344187245019,0.005384824011624093
1.3582706766917292,0.4904556792611259,0.564344187245019,0.005459511612085838
1.3624060150375938,0.4899512604989793,0.564344187245019,0.005534307549841629
1.3665413533834585,0.489449550365472,0.564344187245019,0.005609206633319202
1.3706766917293232,0.48895052856615756,0.564344187245019,0.0056842037689846595
