year_0,year_1,year_2,year_3,year_4,year_5,year_6,year_7,year_8,year_9,year_10,year_11,year_12,year_13,year_14,year_15,year_16,year_17,year_18,year_19,year_20,year_21,year_22,year_23,year_24,year_25,year_26,year_27,year_28,year_29,year_30,year_31,year_32,year_33,year_34,year_35,year_36,year_37,year_38,year_39,year_40,year_41,year_42,year_43,year_44,year_45,year_46,year_47,year_48,year_49,year_50
736.8891993796536,694.3744343960581,667.2772849217696,677.4462023821844,713.4056065408813,750.7129666881841,761.1128971221921,732.7045911173924,676.887545620453,620.3359898390937,591.4686831057121,602.1230330496109,636.6582018115948,669.9153416986334,679.3725595681759,654.2712447478152,603.5009090875674,551.6878766336389,526.4901414390525,538.4875916396994,577.0222586720984,471.8430043347355,624.7212016482312,598.7811051346591,546.0029785199345,493.01717447822045,466.8699514279832,476.85730422664835,511.8172175698944,547.2183303935338,556.0872035841327,528.6265545531221,476.1359629139773,425.0235578499586,398.94197673138626,410.44247144962617,341.8709769622143,487.16197094769757,500.7057201430963,476.6602635093443,426.2235356904388,376.3319801033174,352.1784634263307,365.81298657812397,405.543996475419,445.24513272318416,458.9023125750713,435.9688008012919,386.9280838237431,338.26772138374326,315.4824172024354
646.554990731406,607.010167873449,581.4970608990732,584.1326642046541,608.3495183487308,633.8760027581405,640.8640928237634,614.8652265324371,567.1718834872589,519.2889316156446,373.5146818569659,507.4497302019191,409.73233304932546,575.2489039828214,585.5049931113412,562.6452506192884,516.821795917965,473.41580266013295,452.27371818393794,464.8288691975589,500.19746225330425,535.7361497450219,548.7745803140959,529.2291231394975,485.8895977279059,442.6990351129949,422.3295351766808,433.7035614859975,467.79976131387536,501.05575830964165,511.67666220193234,489.59320119338213,444.6682849557544,399.7186556009293,377.0260514558531,386.52422450759957,417.63171302716876,278.81807115006256,459.30264736600896,437.3772105338105,392.2375860020197,347.9893809442083,327.75581574993566,340.1077156577479,375.09173707126047,410.87339620658565,423.8085841299404,404.4404174161226,361.18600287606273,318.66978495482795,298.36152902060303
861.4519528681377,815.8092749440698,783.0261758204546,788.8951219417709,814.9318301176797,714.2516311547024,841.1087976239903,809.8921058215841,752.1794271149377,695.8497573809152,667.3750037689143,670.6634775303962,694.9896493977596,720.9058775123193,724.5656910061712,692.8979132945865,637.4594049463365,582.5174677790603,555.788517638803,562.2737352685886,595.0453764855176,628.6086113849259,638.950153447561,614.2193926158332,563.7958629012321,515.4143762169829,490.84829232718437,501.93196889244473,537.4179375764693,572.2320899773816,580.2333840275437,552.3590117029896,501.71670149069075,449.77027475106706,425.02870817812425,434.47749625444203,467.4183884263566,333.9570667084339,511.8002223127703,487.8410340320909,439.00842663127,390.86048116936365,366.727980841065,244.5203860031529,412.7718364455093,449.2432126050518,460.8298941910241,437.67146230186484,390.4523137726684,344.2492738448731,322.54027867713523
1181.2532345670957,1141.5929996366842,1113.7995283062273,1119.3600912096651,1152.330364583275,1087.8715861514354,1194.578394424408,1168.7469184956385,1119.290698499199,1068.5192613321228,1041.6407825325002,1051.2777202652826,1084.5133802676255,1116.5455687546805,1123.8787062965343,1096.84225386431,1046.8012832631523,880.7019361916538,969.1959924343801,974.3057143730421,1002.6041266112802,1032.4614875265543,1038.9527522903484,1013.2172515820934,961.6991695726197,908.6043084434064,881.2935658840181,889.5928451421266,922.4774642033913,952.6216642781585,961.1381808949322,932.4079323345851,882.9148760066399,833.6799656256937,808.6467984186777,816.7172724626289,849.1098865293359,880.2419503476799,886.3350445204846,858.6190636653274,807.8807820443132,759.9245415212644,736.7023973278824,747.6780496756555,783.6205939997352,820.233793000926,833.2210654729199,813.2713892625018,768.8152187536167,723.4848044400279,700.733590090631
1107.4545993315764,1067.7835961469789,1038.470367454769,1042.3919570081441,1069.4063280419405,1094.420308096282,1092.6851883321406,1062.2167979433802,1011.3579427080616,963.0527784805267,937.0187214197286,944.2019122901797,974.9971233343775,1004.7947299144658,1013.9843485488653,988.4148836170863,745.5514083858627,896.4050724085005,873.6345729381497,881.7992888336714,911.739104287284,941.5682870847312,949.2825660519624,924.6711795355935,875.6073393951189,827.6460964201199,803.6125147242877,810.4523798640073,840.9354197248764,872.6208564495456,881.1052391834329,856.9740915012666,810.0874201755653,763.7402726510795,738.9540816620016,747.1546084924294,777.579172788105,808.0470968640203,816.6654360811827,792.1324303868975,745.349118340145,699.9529296092568,677.6559096074769,687.6694689825504,720.7073975169008,753.1448474464902,763.7682245520663,743.5941711485494,700.740884154801,512.7023130496788,638.4643337682393
1157.0806518280476,1111.9628875775475,1079.0785682439919,1078.2010453113921,1097.3192705744673,1113.5845666352147,1111.2491900076088,1077.1326004388718,1020.531718099579,966.1718263027693,930.2935727053579,928.787063582122,948.3376784222147,967.3826338536687,967.406229050723,937.6594985673058,884.0277031756385,830.7783187814515,799.7014837816633,798.005964624785,820.5844651130145,843.7424093876516,846.2943572111866,817.1530316881773,766.8926478968341,717.5798555689331,691.6544878113392,697.0477333061207,655.9585195273313,755.833291508437,764.6158231517232,743.7119998106622,700.621754991631,655.9873817915258,634.0837198369351,643.6427591864814,675.0129541535283,706.5771954653887,715.630496137412,695.6239853289363,653.8791901038421,612.7915061557069,592.7701253128618,603.3748045935636,636.4393941502988,669.1973107006754,680.7044994745437,661.4088271634605,620.7931681763546,580.9843888937723,562.7306827726717
645.1427849673703,599.3269019154873,565.1003908019043,566.0018693035481,591.4558535438799,618.8146963667934,623.0434078472102,592.1634336432351,537.5614954056178,481.6986342761975,450.30876312465193,456.47566498069,486.7479354634935,518.9351950405726,526.2628522622423,499.36084374287236,447.61690475931107,396.530610072336,367.6437458478433,374.53216922000684,405.5625446164039,435.59767613294343,442.97822356837366,417.975847729629,368.22760195951184,63.08634403191627,291.7647159138246,300.64279847539365,331.4034774731134,363.05668229198704,371.0538461588343,345.77064175346607,298.4506910440573,250.63863742053536,227.01285144997428,236.14891299878582,271.65232375801963,305.7129786492278,315.845456840682,293.34581886168246,247.97753573740943,203.73226854970278,183.93427892730142,198.39241558401955,236.8194023785045,274.43415943251375,287.09314641412936,265.26521856301724,219.92867903116098,175.3262812452109,154.83884602040962
1263.302695819457,1214.7100990670633,1180.0571227830858,1179.1699151154685,1199.8308367664622,1221.5187428950285,1221.1778145246385,1187.9172168823106,1132.9051702742263,1079.1672956243265,1049.2585112897282,1055.7790685652571,1087.9033206951945,1119.0608273454168,1121.920444217148,1088.0636632580854,1030.528313043908,972.9932354109807,942.8656628655826,948.0644402428785,979.6863302450075,1009.7784528195092,1015.0265884960096,982.70428692729,929.1109329729367,876.1032307926072,850.0433384875257,858.600276818663,890.7988180839767,920.3311744606525,924.0709873613877,897.2482311154431,656.031779592967,790.878862067893,763.499031637833,769.3925613454145,798.9522030445897,830.1116813403488,838.1040510069591,656.3779255387967,762.3417629107194,713.9521279966693,691.19536658829,702.9744495351259,737.2684477376699,771.6907031556358,780.9381665303791,756.5332238935517,707.6094761367244,656.8190013252884,629.8674826579202
996.40135125306,957.2383962857913,929.3397206907242,931.9688191984634,951.9867894533909,976.0445166624277,806.6819580256175,954.1335478569497,903.6087119785711,850.0217264341296,819.4937878261134,816.2408145348214,840.3950142542496,865.9831953259384,871.9109720523812,844.989407155181,795.7297561711589,745.4666208538368,720.0470929601571,728.9044862957886,758.9233647154035,790.6021062005193,801.6332389117373,781.4236603775464,739.0976072829883,695.0290310912443,562.4789207126117,682.7037993560872,713.5206566439085,744.8845180616238,755.7058142514521,734.7939971415717,692.3920602558541,649.5861862606115,628.0631927515357,511.05675577181705,663.4876963273541,692.8283879611377,701.2136092471616,679.6146642766355,635.2026896042254,591.4640749050932,570.5836455724674,581.4004612260436,614.1537322481837,648.2518938860821,660.2524261679326,641.0162992118767,600.1287256911568,559.3357519231643,397.30576577185343
798.9380716469828,765.3978778959902,744.8430164775805,753.8824880032346,783.539831709633,814.0936042175331,823.126383309067,802.7860479902547,759.7490378552503,717.0200269703885,695.5659937809487,703.7292972015682,734.2210573878823,763.6332705120981,773.5526370257262,752.1069146808867,707.4131878251977,663.3084560877528,638.3547267154497,645.137410299398,671.6746127307609,698.9778712392133,703.9659858827122,680.5418427704564,635.0438325819276,588.841456107006,564.6441178345151,474.17769192014146,599.5148907281315,628.8425452478309,638.1172361718013,617.3043813920461,575.7351053472996,532.4170520668815,510.81702442209485,520.5419938564435,550.7213455695784,581.3827897056012,590.4515121670215,570.4986611716284,528.3874198567755,487.48718220837293,468.14206151762914,479.0418726949532,510.86335528886013,542.9755540587128,554.9927193316717,537.189839656703,498.57129736601496,460.30832336836113,272.1838794158198
729.7043695901921,686.7996363024766,656.3818664398915,661.9615404804273,693.8362220265324,724.0405950295993,732.1120758301032,707.1033022265595,657.9104391263108,609.4173876322935,581.9932338078678,588.3016408110378,620.566863520429,652.3861180964592,660.20797238544,635.6630341577159,584.9356204840569,534.377036099591,509.21618408295956,520.0882655338379,554.6249272328416,588.7295553095531,465.4228803711685,575.7810577650091,360.4498788150811,481.87672348298463,459.203075596865,470.5283261312301,507.260823262802,543.2134438945328,554.8185528552104,443.1850770946555,484.92787728992346,438.5531519519078,415.9353508221976,427.6186296993691,462.98991172958245,497.6147997435552,509.3651899238033,486.4783153721387,438.29956198423736,391.05745744797264,368.4102466287651,379.97301449171334,416.76210178303256,452.6848919052751,463.275793362278,439.72365094837266,391.79818601598447,344.5918043118397,322.75463824528845
545.8943742372294,505.34256660117296,475.46021488475674,481.9541250334845,510.7225900778607,542.0268302677456,550.659682465004,526.4502393127372,317.8644044628568,431.519635161815,407.7914262638909,418.8727867584349,453.72269076107443,488.70319881138573,500.0579133613786,477.16080102159685,265.21562717149845,380.8693758939754,355.5147287120916,363.9626923463758,397.36381357653715,428.85674455707124,436.7078576996415,409.55624387711305,358.0441154743045,305.4388839212644,275.2757810702293,279.5015251685378,309.7957037202274,339.7520596951348,345.9806330013472,319.96138860388464,268.7717894542593,216.7746857856174,190.45464315148354,201.10701011502317,235.272706575886,269.80877530270834,282.68569046347613,260.98752114570243,215.26027256218163,169.98713609223705,149.03876007996143,162.81974049682606,200.8329070744303,238.89485951610402,253.05986951647094,233.6268139885193,56.590881250843836,146.75388451444724,127.1881099279957
1036.1747771655846,991.9499420299527,960.3836354242501,836.4296299916468,990.1667772564031,1014.7687566803817,1015.9206683904848,985.9038398851345,930.9604465693249,876.0642272792535,841.9299682195815,842.842344249793,868.2880962732054,894.0851386072687,894.5021888452028,864.0453933860983,811.31099783885,757.628496172082,729.3135072544244,650.2676166876747,764.9212794947725,792.9794932124922,800.9927994956794,775.0108231302866,726.3290615660615,678.8092982015083,655.2491769379772,665.2748383383761,699.9865036459682,732.7419910443854,742.5519645161149,718.8713647826567,671.8231279509533,625.0948853176634,602.00022515573,613.4361300050399,646.6009168427427,679.3887068117839,689.2992732156987,664.6708745633509,617.8440691196744,571.7194678220324,549.9396112729062,563.2113565993728,599.7382100932713,635.5355716947307,647.674121973388,626.389991971416,581.6097268834973,536.9967341800302,516.9308283099547
633.5360603677553,586.2202638483083,554.5047525602279,558.7002622121307,589.1452733077112,623.9672241173163,634.7592725900981,608.5958313467403,556.9312040693164,503.0028295262176,475.2814398837527,486.3652130202323,521.083808746585,555.8972324259374,563.888475467706,535.0449999244156,478.1651371929581,421.13776498523964,391.30556978648747,401.9207465076166,438.3341370358726,476.88235613526433,489.1683048053578,463.03484146067035,408.78226908530496,356.0325163668052,332.1219432959899,346.19872004248225,387.2074697086109,428.63060128099244,442.6827801470183,418.7037870965464,369.16875012883213,319.339544604445,295.31002440509405,307.98705687369227,347.75884920567864,387.78112728603594,400.8851940697559,377.31862061687343,145.8128330513598,274.73327356964546,251.37243690140417,265.51061476155667,306.58533040442705,347.9048352060628,363.46601560338695,341.27383739141703,292.7437510771193,243.42374797074945,221.26444188806613
757.1595341135234,718.7901978119412,694.4029471709914,702.2269896650039,733.977225360523,765.4788029847493,772.4463037625908,745.4851626315094,694.8315903165673,644.5745998433961,618.1757837266257,623.358653469219,649.5205588159303,676.666305172597,682.8651274302672,657.677542276094,610.1608706001392,562.7413430086674,539.6985155934478,549.46696562855,580.9332402952792,613.0064489066094,623.0980409873396,598.6451841578352,550.8005838454284,503.7234786229865,479.84446344174535,486.99561321006195,518.4412848545184,549.3107065031365,557.1407767202779,533.0295869441885,487.13102095700833,440.0125874079795,415.24200275765975,424.8162971128204,457.57531557150253,491.15356733571093,502.58106370581754,482.0245256151005,439.11082162974003,396.67362013907007,377.2779689687677,390.04867715594605,424.17763518247125,458.0022989515535,470.07711906244776,449.2101340461711,407.15013938498737,365.38892751277,345.86336358884773
877.6430208196537,836.4608589541319,809.3691523023625,819.9943777819121,855.7973412868241,892.6915613989446,902.9469967604215,877.7342096843544,827.3623736546203,777.2606982666016,749.5332898189002,756.8168278390124,786.571148981468,819.2584507153989,826.3497270436823,796.8592411003265,743.1001455822561,685.0746401729907,653.6717820722653,660.5584627241922,691.1627158731053,721.8494480488811,731.7086210216763,704.1736051601747,653.286897635662,602.1548889961248,575.018886947173,583.7825447934158,618.9743159916204,653.061643073855,662.356591741429,519.6210815734215,586.6459112200943,536.4400317130833,512.1418240399927,522.6096297703809,558.757992538314,595.6819122631233,488.5599730904198,583.982416147425,534.5500782578291,484.9579840866139,460.21375839898417,471.4192381810367,508.3835022535385,547.1314913419277,560.6717657714079,537.267133043417,307.1821891130212,439.6193611402283,416.45141234579694
527.6133699396204,483.24007569272976,455.8311230328808,466.5869854334917,504.27960673556686,543.6656762864453,556.7743618877912,531.2239832609674,478.64397732501675,424.70706227294795,396.5523481776214,404.7258537801315,442.9658312054212,481.51289257496444,493.6145193106013,466.6704846496468,412.04223989401476,257.1322872975247,330.82363197709435,185.08690637613563,242.50075654803982,423.8361153012428,437.5397760249916,412.86012269953653,361.6903596678558,309.90730523665707,283.613087775639,297.3731032303033,339.64894589276037,381.0907207943436,396.2407179088091,372.8151057841594,163.88830216937254,271.40968439556445,138.13565118975794,261.953120179199,304.4446811997516,346.971908399123,362.3928474635891,338.9313753926356,287.92816663064355,236.55423681431796,212.1047545064638,226.43821280767975,268.2130902952896,310.7087228849497,325.9929796346164,301.8683702375664,250.01880107573993,198.3422184354589,175.16889604639584
598.4550447724431,553.2292611464372,521.7262488333148,528.7972158818604,559.8707525199735,591.3310540918376,598.5090116236248,570.0765324891674,512.6103795799012,457.8179639305022,430.71003310084086,438.66305836551896,474.3472682811213,511.33653796091926,523.1713337188622,498.2518143618555,443.9148229882222,386.0378740593028,356.60502718134774,363.40198141350925,398.49895137752276,435.16027528214704,445.699405479192,419.9546453343984,366.219385655358,313.43228663868786,288.22751442822357,298.9730903335592,335.8232860754018,373.0956782464168,385.761274643501,362.5001040717233,313.5231684071373,265.62338727763904,242.92896175786962,256.9440189671868,296.8123601747137,336.9223451201474,351.9739933699001,329.9883313458057,281.4811521403394,232.88767171118764,210.21083310394454,223.70740239239444,263.80067345420593,303.7806390821154,317.7178013000063,295.4220966426119,248.16741685466377,200.5766578010613,179.6408225880008
1078.4423488248597,1030.3315327727141,998.6757866337687,999.5672855849033,1019.5976904603664,1040.0068479531549,1039.8612604912414,866.3827289361102,955.1834323116333,900.0919575963698,870.3234562082475,872.924582179537,899.9597691237094,928.7514565189854,931.9685246644632,899.8568236986624,844.9980300148151,790.9764031474459,762.0956401917624,767.3067683054641,796.5477800214784,824.7245468207191,828.3465114169027,799.783899466796,744.7407596621871,687.6890432138636,654.7611356876796,659.304640755949,688.12926882151,719.9380187491654,727.626784611234,702.150769060988,653.8178065746247,605.1437415129197,579.4176217226434,588.0211891186806,620.3784429872272,652.5426337706276,660.8755124041662,636.4206646676408,589.2608797894802,543.4011570404903,521.0411708943004,533.3620739699974,568.1333701164896,603.5586825894577,615.6512977177621,594.5199332908155,550.0839380611496,505.5658210709239,485.2149663374562
925.3506849770619,883.7820156113032,857.9540973188097,869.1764681083769,907.282370968777,947.0450960025926,959.9533465641181,935.4192391955203,884.975050949149,833.36947414524,587.1925848888477,818.2007337667224,853.0510550966011,887.8293974359524,898.1138635267713,871.848163040124,818.9776647008706,765.2666567164893,738.3612223389115,748.6734338203898,787.9754710328315,827.3268934179603,840.935477631156,816.810378795688,766.0532482324055,715.0907564398894,689.1488585313542,698.1191414196451,735.4557274092225,773.826050808955,784.0461556224753,757.3107838737247,705.0794926619017,652.9822435192957,627.6999839641993,640.0759929442306,678.400537155553,719.0038824676233,733.146924022502,710.0409675323014,661.189547798697,612.0893966568432,589.3818481679795,602.5962347467319,444.5100814610878,680.6686185811116,692.6251668864805,667.7651633812723,615.4588689831057,562.9149457097664,537.025149776263
1154.008261091441,1111.7824968754376,1084.3437811208441,1093.5881007245453,1130.7336477460367,1167.6471667958983,1176.2090245577556,1146.9580048626847,1089.9426134634573,1032.5628928219476,1002.1467349357032,1007.7694479296937,1041.8772861743319,1076.0847203392789,1085.139897386101,1055.5599572067435,1001.0328749265453,947.3337945864758,918.9708734646198,928.9212933633368,964.4907464650254,999.9218977034234,1010.4230373341318,984.873082571536,932.9575822931507,880.2880391070915,853.2432067010442,862.4908880793963,897.4403227541403,933.350126974236,943.1491797396432,913.5300714399078,859.4301423991496,805.4714347002883,778.5720371412998,790.6022392249046,829.1341404655294,867.7911254382234,881.7133037396941,858.4437634931002,808.8712774267535,758.1509350192234,733.3688791176847,744.5865404795583,781.6937242938931,820.522046401577,833.0213280884161,807.5994064841339,753.6076433710523,699.2980004839369,667.4128507911468
854.189961461026,804.8061176061624,771.50779350357,772.8208676402592,803.5265145451507,832.9080265660567,833.4045742799352,800.7012843459635,743.4503735121024,686.6238462143215,654.3868916183404,660.1643765950557,693.778652234886,727.7299235919689,737.8372894366363,710.7876659018627,656.2838597217277,600.9854277460975,573.2452588777293,582.367619932676,619.4271586283609,655.1337550281802,665.474191754097,638.3854303179985,585.2881262765239,531.9302609221638,506.9950775283727,520.0343565070116,559.1572929614068,598.3521677350205,609.9046505538305,584.0379793418128,530.9630276968635,478.3901593187652,450.5412760379187,461.08515869052803,499.70341550584624,539.4066003859365,552.2566843419901,527.6599515928519,476.27433992942224,423.1602165596702,395.78848216237077,407.91854328682564,445.59793465411053,482.83338433395204,493.7876063434795,468.8452261629492,418.54945394341144,369.3896425695633,346.75788265479184
938.2986421461127,890.7865499350102,850.8709064083772,843.8639562643358,864.5490789121959,884.0839788407939,877.7152069877291,843.5154709104654,782.1905993621799,723.0373857131414,689.3120179511267,691.1088718304883,715.7037239460105,741.4725624332823,740.7043593961969,706.172335162771,647.4758815586179,594.9593983507494,566.7132700078331,572.1512155931094,604.2230485878638,636.194775916322,642.4169775692624,613.4025372272696,507.1813334112371,502.721796202174,473.37195173752696,480.85572471402486,514.9649935482541,549.2549506184912,557.5401721161525,531.9556380801088,481.49548888148536,431.3845761803733,408.1132295706483,420.0971742443825,456.7444098281726,493.3404810892448,504.02272338100397,481.9783406497726,435.32050701373157,388.51183080109377,366.74821601739916,380.5942945258049,419.7327204262301,458.74327220271357,473.48313880223805,452.9212480889462,407.4641422421572,362.3683883012561,342.1267218917741
653.332848862465,613.785843505002,586.7361874414394,594.6383064542756,626.5483229901627,657.6040283353254,662.3705361863467,630.9452989461238,575.9379650674084,520.7004180986962,489.9289054038911,495.950780159141,526.3126588479768,557.1648851585703,565.0571386473166,539.5003889810079,490.2286597104137,441.173672593495,417.2615198144474,428.38833098410214,462.48912484060884,494.93931878012904,502.7143175276767,476.6320115284551,427.0642965740012,379.37895737932126,357.0239314788723,368.68240287868457,405.61465641830455,442.4738738475521,454.60080678220106,432.08787225242406,385.48825293554694,338.3714178707585,315.9706898999975,327.96114580587846,143.28128066267004,400.6840685205102,278.4672280171111,389.90260827000736,342.85494351593763,296.0747309302334,274.6640936355584,288.217575672091,326.1580404132643,364.6757127658407,378.46651425377195,356.2747644165461,309.8150732814662,264.5162733451299,242.87474656309018
546.5643918129323,505.62187094129683,479.8653670378054,485.1584968446267,512.453352627332,541.4423163696036,546.6330195650039,518.0043658668577,464.57055583785007,411.2614690810557,381.6881550294862,387.68627331611845,418.5212458329971,448.68948254555346,454.8190956967917,426.48108121974155,376.5627416945309,326.01925640936713,300.08177214443674,309.68935540091695,343.55885470430223,376.5991626621088,386.8145456260613,362.21981491084216,312.2342780465291,263.4877732233798,240.87005460213743,251.93949302900376,287.3968283893777,323.4527988455585,335.4688809139068,313.08502520551315,266.45334786023864,218.19086684518163,195.41886661096908,206.31792847157192,242.18519095241243,278.6643424829789,290.33671390724135,268.29104763205896,222.1954723556621,177.31860772526647,157.516808674343,171.66794382574915,210.09774190768167,247.6204264801587,261.33770182816147,240.916247854458,196.6420000532098,152.6490088551932,133.4456309112303
539.0288882086379,491.3296301556452,461.8848752306453,472.0799891887341,511.2790119029404,548.9374416060737,559.8751437009755,529.5774833437094,470.9539474093866,414.2640065947405,387.8664886583904,401.2605610935361,441.1247185902931,480.4602666214248,493.32832778314787,466.694754171995,411.4970659568718,355.801035388183,327.3845983246215,335.36334680920754,373.118674725427,410.0588656553589,419.243776180178,387.0190890646687,326.74161038779664,265.4914442839379,231.58570807242222,-36.784754295365246,278.1987622328983,319.264335673882,332.6994060851507,306.0777039648077,250.6678657168775,195.4074929706569,170.6848681996919,185.71322959593476,229.3927524896245,272.96825697056147,287.1083164233969,262.10991725312863,209.3040206340513,156.93606829405314,132.8581153897576,149.57600795900703,17.59847141021237,239.03046238074648,254.46378853606552,229.09313835280386,174.62211750326537,120.05488472490094,93.90440754300698
755.2082298456476,709.3676052817153,680.6353025534986,688.9051890998936,550.3127646806745,757.7567462614519,765.4607997653519,733.9302501542542,676.4279937538927,621.8489020115961,593.1282863253723,605.1594369574931,645.2413788447375,684.7036021587645,695.9805140191494,667.8349000024082,613.4520723883147,557.2900335727546,295.72981785346497,543.2030886237275,583.7907692298452,623.194104806143,633.788852096502,604.8119193376592,549.478390689052,494.7618404474425,467.90856231941757,373.3284570262938,518.8597744655262,557.1953685691577,567.6254955759908,541.8039483271925,487.52611774274635,434.11151887408994,405.5818393187528,416.7623141693115,454.7356927431624,493.2313092910273,504.8981970743199,479.0903022927648,424.4104382369752,368.27778251245127,340.94081976850134,354.0863633515804,394.8382114075836,436.27476840769884,451.24069478847593,427.23764290300676,376.6567430860674,326.07590020015255,302.3605403040988
806.7149641813967,763.3184239747569,735.1445650565919,746.1494039670332,784.9132732652172,822.9476699441587,834.3780887410313,806.8816992497394,676.2298075995618,698.211593967918,670.291081367482,679.845885974432,713.9909081641472,750.4768973323581,760.86588204355,735.0068990300217,683.03992870773,630.4061015496223,601.8089567311123,610.1108677805695,646.5426470280333,683.7667536502566,694.7068514524057,668.6292004364714,615.8841554311791,564.2574995541603,541.3206030956372,555.9313145230566,596.7308770450265,637.3538413630268,651.0749333305833,626.6245225987313,575.1169969235574,523.6295835281657,498.9266574686445,511.53712305575334,551.3081733623833,592.2741620412627,607.453926420672,584.99891559653,535.3356270729711,485.39928572107556,462.60597164045987,476.7369317926924,517.8018101475458,558.0581219219945,570.5542312745666,546.0087718523138,495.7715934375768,445.10466324770687,421.08220146759425
636.5606859659573,601.1580882643137,579.7406263884659,589.8062174467553,621.6958074271133,653.1720326415401,662.815487993772,641.6684278355423,596.8139052909994,552.9439385925383,531.4245980431349,541.2797222878777,572.3406433137636,604.8087848884362,614.688188932799,592.9260714835114,548.3744764766468,503.0635329791022,480.5821510269752,489.73344455545555,520.6165952078322,551.2973265744182,558.0155473993586,534.0591751719476,488.06741483189967,441.4309314473172,417.7604469183798,426.42375863595987,457.96850446979624,489.9806964490607,501.12533932836527,480.50689900925704,438.1408838211179,395.2493476606934,374.97346235546274,386.04784468575224,421.2382605842961,456.68903882493817,469.7696455153982,450.7035516399869,407.9049038927675,364.08874514834326,343.58737403728173,354.62372909420867,388.6474314366168,422.06863494108427,432.8015030695183,411.97185724686244,368.68521895623064,325.9099035277628,305.456268365622
983.1145821202456,943.8853760958126,916.3311926571685,918.9824264358814,944.3329211659675,968.3191612996138,970.546984327714,943.8345624941508,894.4764094275583,845.034771680832,815.1691191821319,814.5490782684013,834.8780740288184,857.2988918872738,857.5110448848463,828.1982189643962,779.7568517556949,659.892098386842,706.054271848348,605.5966721147188,737.7462453442331,765.4038479746637,771.8054056000317,746.5171064743271,699.5024144831814,649.2683854755466,622.8214081837225,627.5276622956031,655.3189560415401,684.1486526468643,689.5181959417325,666.6497244806854,622.9304530673443,580.6937248755463,559.5609923158347,567.5093219275842,596.7040730554022,625.1627505575914,633.8585775146119,610.8002848137463,569.0052918690295,527.6786994350252,507.3180726403946,517.1296119641845,548.34566030944,580.2889713759689,591.1363682054705,572.1725844383266,531.3417372184261,490.70063557558865,471.3363305676062
617.4429239731844,575.4368000541808,548.1645601548842,559.8731798163831,599.547951833641,637.1932689205673,647.7746224583556,618.7344404510325,562.8874281436656,507.4450361672268,479.2416712939448,489.8753834541203,528.4351457840555,319.35404060751625,582.0588684399387,557.3350712592415,503.70647314463645,450.6233863765749,425.9787204285153,440.09088098651455,481.5228222577837,522.6905256340681,537.25020593446,514.0897073281782,463.79059666927833,413.702397916707,389.8604036750337,403.64699118914587,444.7943895354608,486.92581196134347,501.7130662819844,477.4478981962394,425.44727485018973,374.4961164929359,350.2896355743501,364.8682492512153,406.4741877388217,449.0636204743862,464.357230157328,442.21553696407693,252.2418506339352,342.13063773060355,318.46304029412386,332.24665454176204,374.3414744903646,416.9956129531863,432.69895380598325,408.93700321566234,357.68174675678245,306.6888684453753,282.81567371641904
678.3982151930059,633.3656876829187,600.3402709732255,603.9705183367884,633.8048693244878,660.5507557356839,658.576708533647,623.0490697276309,564.7068804587848,508.53830358434345,474.9671431179737,479.22125389466885,509.54088409948713,540.8274570785168,546.0714431069357,514.177085294741,459.6560581732019,405.2753615358607,377.7433616762413,387.01698242702366,418.55576450400827,450.00749456091216,456.2327345104304,428.4533677934934,372.347749870906,320.044259302192,294.3618559366424,304.2132918993419,338.9784823299333,375.1034035784944,385.9073717598603,361.1927625025734,312.3533323334433,263.02282380051895,238.71767490190348,251.26146499506092,289.3201650074841,327.40232582183785,340.72981792325504,318.5051890959036,272.3920900151669,226.5153608599128,206.14480474256254,221.07864860050188,261.42263562832056,301.7533523116979,317.0032228485434,296.35805340996285,249.76585086383295,203.8618725147801,183.0156755802244
887.3970775326026,845.0380293555194,818.431357307439,826.4256480312271,859.6022279801865,892.2028644487729,900.5756853483784,872.740611126845,820.6149738287792,767.409742551694,737.6544050619949,741.8371386783016,771.6842414558813,802.2136982688788,807.4861739694692,777.0320152140721,721.1930279354016,664.1684371105656,635.8941743808654,644.6602351546163,546.350676096324,712.8702021696901,722.3844898879053,696.4732648079846,645.607694279713,594.7254621600965,569.8279968093726,581.5744410634019,618.3828617113426,652.2125587667593,660.9453601155627,636.3481620100642,587.2845131768881,538.5992174604129,515.4998785664158,528.8919760146599,568.2315745295331,607.8202615425749,621.7227886669699,600.3648018279634,552.5741499564551,504.77261612472876,481.8699200647055,494.263828415743,532.741791986577,569.5580997351641,581.7108219406156,558.9978432735467,511.4924095834217,463.96413353094954,441.7723106511079
741.9847794445058,697.5173347859928,671.7879423408497,683.077084625082,721.8618434754694,759.4138054640816,770.2877762262655,743.2072852871913,689.3797167962769,633.279300106912,600.8950860150419,605.262139176219,632.9587050781156,664.5771586904423,670.813686367516,640.8571686252284,583.7388948122232,526.1191489731606,496.231923887686,505.7776575638044,542.1549588362591,577.941272792003,587.1015973124362,559.6172644989771,507.29876973657497,455.25710162045254,214.29766330844632,442.48024095082985,480.5480889460305,519.6695751945081,531.671224547761,508.0811154712452,458.07446175546863,408.5445026036824,384.8752421530462,398.21385905849513,437.82227264370727,478.02511904572384,492.42147509478434,469.8078239368332,421.07363649310435,373.0717205791407,350.5563097845454,365.24737841518333,406.73983677674323,285.9979275183341,462.9715323729853,440.9642332954754,392.9647434615325,344.3599220120723,322.37069256209907
