varied_parameter,value,qu50,sI50,beta50,pf50,stiffness50
rs,0.2559322033898305,854.6826174783721,0.04524918932572661,-0.857874747640234,0.8045191852330752,1.325990606551856
rs,0.26576271186440675,854.5147365209413,0.04524918932572661,-0.859554546422957,0.8049826800981892,1.325990606551856
rs,0.27559322033898304,854.3468555635103,0.04524918932572661,-0.8612350053736824,0.8054456879771261,1.325990606551856
rs,0.2854237288135593,854.1789746060795,0.04524918932572661,-0.8629161248816573,0.8059082078483419,1.325990606551856
rs,0.2952542372881356,854.0110936486484,0.04524918932572661,-0.8645979053364411,0.8063702386929257,1.325990606551856
rs,0.3050847457627119,853.8432126912174,0.04524918932572661,-0.8662803471278925,0.8068317794946049,1.325990606551856
rs,0.3149152542372881,853.6753317337866,0.04524918932572661,-0.8679634506461801,0.8072928292397608,1.325990606551856
rs,0.3247457627118644,853.5074507763557,0.04524918932572661,-0.8696472162817823,0.8077533869174377,1.325990606551856
rs,0.3345762711864407,853.3395698189248,0.04524918932572661,-0.8713316444254797,0.808213451519352,1.325990606551856
rs,0.34440677966101696,853.1716888614937,0.04524918932572661,-0.8730167354683666,0.8086730220399061,1.325990606551856
rs,0.35423728813559324,853.0038079040629,0.04524918932572661,-0.8747024898018366,0.8091320974761949,1.325990606551856
rs,0.36406779661016947,852.835926946632,0.04524918932572661,-0.8763889078176003,0.8095906768280208,1.325990606551856
rs,0.37389830508474575,852.668045989201,0.04524918932572661,-0.8780759899076714,0.8100487590979015,1.325990606551856
rs,0.38372881355932204,852.50016503177,0.04524918932572661,-0.8797637364643743,0.8105063432910811,1.325990606551856
rs,0.3935593220338983,852.3322840743391,0.04524918932572661,-0.8814521478803418,0.8109634284155415,1.325990606551856
rs,0.40338983050847455,852.1644031169083,0.04524918932572661,-0.8831412245485153,0.8114200134820118,1.325990606551856
rs,0.41322033898305083,851.9965221594773,0.04524918932572661,-0.8848309668621496,0.8118760975039805,1.325990606551856
rs,0.4230508474576271,851.8286412020465,0.04524918932572661,-0.8865213752148043,0.812331679497704,1.325990606551856
rs,0.4328813559322034,851.6607602446154,0.04524918932572661,-0.8882124500003556,0.8127867584822194,1.325990606551856
rs,0.4427118644067797,851.4928792871845,0.04524918932572661,-0.8899041916129833,0.8132413334793518,1.325990606551856
rs,0.4525423728813559,851.3249983297536,0.04524918932572661,-0.8915966004471813,0.813695403513728,1.325990606551856
