qservice_mean_kpa,time_year,qu_deterministic_kpa,qu_mc_mean_kpa,cov_qu,FS,sI,pf_U,beta_U,p_service_index_gt_0_045,pf_life,beta_life
500.0,17.0,1534.4645101922697,1534.3243534821115,0.2181978663225537,3.068929020384539,0.017840298963559088,8.418564581558208e-07,4.788095779238302,4.1545799981224096e-05,3.67630862651569e-05,3.96457712474625
500.0,17.5,1527.3007595035526,1527.7394896239114,0.2183221503257205,3.054601519007105,0.018068287279395797,9.351838688997915e-07,4.766948845145044,5.22877291303514e-05,3.67630862651569e-05,3.96457712474625
500.0,18.0,1520.255170493482,1521.2717996087154,0.2184443351528818,3.040510340986964,0.018296779354016843,1.03679162111181e-06,4.7461174616579855,6.543537271525013e-05,3.67630862651569e-05,3.96457712474625
500.0,18.5,1513.3265383335552,1514.9193983245025,0.2185641360714482,3.0266530766671105,0.018525721752829967,1.1471596345069557e-06,4.72560439585424,8.14353413660096e-05,3.67630862651569e-05,3.96457712474625
500.0,19.0,1506.5136145411122,1508.680399852832,0.218681298395233,3.0130272290822244,0.018755061264151177,1.2667710645453134e-06,4.705411646918071,0.00010079731952489235,3.67630862651569e-05,3.96457712474625
500.0,19.5,1499.8151120317998,1502.55292096096,0.2187955956745629,2.9996302240635995,0.01898474493120807,1.396110317963828e-06,4.6855405086182635,0.00012409935012064333,3.67630862651569e-05,3.96457712474625
500.0,20.0,1493.2297098098916,1496.5350842147045,0.2189068279465787,2.9864594196197833,0.01921472008378553,1.5356610288397299e-06,4.665991628201852,0.0001519930024810323,3.67630862651569e-05,3.96457712474625
500.0,20.5,1486.756057320255,1490.6250207479256,0.2190148200494016,2.97351211464051,0.01944493436945397,1.6859040157801708e-06,4.646765061775902,0.00018520833429741534,3.67630862651569e-05,3.96457712474625
500.0,21.0,1480.392778484239,1484.8208727210304,0.2191194200026629,2.960785556968478,0.019675335784323258,1.8473152365583445e-06,4.627860326271659,0.00022455855519670775,3.67630862651569e-05,3.96457712474625
500.0,21.5,1474.1384754402352,1479.1207954978247,0.2192204974559209,2.9482769508804703,0.019905872703269958,2.0203637595139767e-06,4.609276448102815,0.00027094429810398113,3.67630862651569e-05,3.96457712474625
500.0,22.0,1467.9917320084148,1473.5229595672674,0.2193179422056743,2.9359834640168296,0.02013649390958762,2.205509767816416e-06,4.59101200864232,0.00032535740520439616,3.67630862651569e-05,3.96457712474625
500.0,22.5,1461.9511168977683,1468.0255522341497,0.2194116627810122,2.9239022337955367,0.02036714862401435,2.4032026137432716e-06,4.573065186651046,0.0003888841379771635,3.67630862651569e-05,3.96457712474625
500.0,23.0,1456.015186672509,1462.6267791005027,0.2195015850973901,2.9120303733450177,0.02059778653309392,2.6138789382956773e-06,4.555433797797305,0.00046270772545375927,3.67630862651569e-05,3.96457712474625
500.0,23.5,1450.1824884937005,1457.3248653574783,0.2195876511775756,2.900364976987401,0.02082835781683075,2.8379608692508107e-06,4.538115331409531,0.0005481101714837067,3.67630862651569e-05,3.96457712474625
500.0,24.0,1444.4515626510304,1452.1180569056155,0.2196698179384521,2.8889031253020607,0.021058813175601158,3.075854311918036e-06,4.521106984605083,0.0006464732502262094,3.67630862651569e-05,3.96457712474625
500.0,24.5,1438.8209448985967,1447.0046213197652,0.2197480560420811,2.8776418897971934,0.021289103856287316,3.3279473424796535e-06,4.504405693937763,0.0007592786291579778,3.67630862651569e-05,3.96457712474625
500.0,25.0,1433.2891686077658,1441.982848673424,0.2198223488092104,2.8665783372155316,0.021519181677602108,3.5946087147409322e-06,4.4880081647043815,0.0008881070703585237,3.67630862651569e-05,3.96457712474625
500.0,25.5,1427.8547667492594,1437.0510522359014,0.2198926911932446,2.8557095334985187,0.02174899905457649,3.876186488116495e-06,4.471910898047505,0.0010346366734559354,3.67630862651569e-05,3.96457712474625
500.0,26.0,1422.5162737158566,1432.2075690544862,0.2199590888125792,2.845032547431713,0.021978509022183887,4.173006783236843e-06,4.456110215987614,0.0012006401370940334,3.67630862651569e-05,3.96457712474625
500.0,26.5,1417.2722269963824,1427.4507604327011,0.2200215570391129,2.834544453992765,0.022207665258078074,4.48537267128124e-06,4.440602284513287,0.0013879810298208506,3.67630862651569e-05,3.96457712474625
500.0,27.0,1412.1211687109442,1422.7790123147058,0.2200801201407038,2.8242423374218886,0.02243642210442428,4.813563199590476e-06,4.425383134853024,0.0015986090755876758,3.67630862651569e-05,3.96457712474625
500.0,27.5,1407.061647016739,1418.1907355850094,0.2201348104753121,2.814123294033478,0.022664734588805458,5.157832556557107e-06,4.4104486830467975,0.0018345544732856212,3.67630862651569e-05,3.96457712474625
500.0,28.0,1402.0922173931774,1413.684366291816,0.2201856677345677,2.8041844347863547,0.02289255844418801,5.5184093759041986e-06,4.39579474793019,0.0020979212836324534,3.67630862651569e-05,3.96457712474625
500.0,28.5,1397.2114438144615,1409.2583658015892,0.2202327382345168,2.794422887628923,0.023119850127934025,5.895496180630122e-06,4.38141706763804,0.0023908799299900974,3.67630862651569e-05,3.96457712474625
500.0,29.0,1392.4178998172854,1404.9112208917247,0.2202760742513311,2.7848357996345707,0.02334656683984889,6.289268964010386e-06,4.367311314729191,0.0027156588720812502,3.67630862651569e-05,3.96457712474625
500.0,29.5,1387.7101694707865,1400.641443787614,0.2203157333998062,2.775420338941573,0.023572666539255768,6.699876905547075e-06,4.353473110028167,0.0030745355228743443,3.67630862651569e-05,3.96457712474625
500.0,30.0,1383.0868482554374,1396.4475721498054,0.2203517780525235,2.766173696510875,0.02379810796109055,7.1274422178690955e-06,4.339898035274209,0.003469826488920913,3.67630862651569e-05,3.96457712474625
500.0,30.5,1378.546543857144,1392.3281690164697,0.2203842747976107,2.7570930877142876,0.024022850631012706,7.572060119309665e-06,4.32658164466282,0.0039038772230202134,3.67630862651569e-05,3.96457712474625
500.0,31.0,1374.087876882401,1388.2818227059036,0.2204132939330955,2.748175753764802,0.024246854879529746,8.033798927553626e-06,4.313519475359762,0.004379051185136373,3.67630862651569e-05,3.96457712474625
500.0,31.5,1369.7094814999748,1384.3071466833758,0.2204389089959181,2.7394189629999497,0.02447008185513492,8.512700267804263e-06,4.3007070570624935,0.004897718612932089,3.67630862651569e-05,3.96457712474625
500.0,32.0,1365.41000601424,1380.4027793962437,0.2204611963237355,2.73082001202848,0.024692493536459754,9.00877938853073e-06,4.288139920679324,0.005462245007076927,3.67630862651569e-05,3.96457712474625
500.0,32.5,1361.1881133749814,1376.567384080912,0.2204802346477212,2.722376226749963,0.024914052743444118,9.522025578356796e-06,4.275813606191944,0.006074979438638273,3.67630862651569e-05,3.96457712474625
500.0,33.0,1357.0424816281063,1372.799648544879,0.2204961047146395,2.7140849632562127,0.025134723147529757,1.005240267587526e-05,4.263723669762733,0.006738242786403725,3.67630862651569e-05,3.96457712474625
500.0,33.5,1352.9718043115058,1369.0982849268314,0.2205088889365422,2.7059436086230115,0.025354469280883005,1.059984966572669e-05,4.2518656901441645,0.0074543160109772355,3.67630862651569e-05,3.96457712474625
500.0,34.0,1348.9747907999465,1365.4620294374752,0.2205186710665111,2.697949581599893,0.025573256544655646,1.116428135194969e-05,4.240235274443644,0.00822542857003411,3.67630862651569e-05,3.96457712474625
500.0,34.5,1345.050166602713,1361.8896420835513,0.2205255358989374,2.690100333205426,0.025791051216292837,1.17455891017193e-05,4.228828063293604,0.009053747075317253,3.67630862651569e-05,3.96457712474625
500.0,35.0,1341.1966736173667,1358.3799063772562,0.2205295689929029,2.6823933472347337,0.026007820455900357,1.2343641651202386e-05,4.217639735473043,0.00994136428694814,3.67630862651569e-05,3.96457712474625
500.0,35.5,1337.413070342899,1354.9316290330944,0.2205308564172919,2.6748261406857976,0.026223532311682424,1.2958285966035987e-05,4.206666012023669,0.010890288534542103,3.67630862651569e-05,3.96457712474625
500.0,36.0,1333.698132055228,1351.543639653996,0.2205294845163322,2.667396264110456,0.026438155724464903,1.3589348148490554e-05,4.195902659900637,0.01190243364763205,3.67630862651569e-05,3.96457712474625
500.0,36.5,1330.0506509478705,1348.2147904083597,0.220525539694329,2.660101301895741,0.026651660531318285,1.4236634384212632e-05,4.18534549519489,0.012979609470158193,3.67630862651569e-05,3.96457712474625
500.0,37.0,1326.4694362403948,1344.9439556995503,0.2205191082184126,2.6529388724807896,0.026864017468296968,1.4899931921441567e-05,4.174990385961885,0.014123513025438572,3.67630862651569e-05,3.96457712474625
500.0,37.5,1322.9533142571338,1341.7300318292014,0.2205102760381892,2.6459066285142674,0.027075198172311413,1.5579010075650324e-05,4.16483325468833,0.01533572038927894,3.67630862651569e-05,3.96457712474625
500.0,38.0,1319.501128478416,1338.57193665558,0.2204991286212331,2.639002256956832,0.02728517518215199,1.6273621253448667e-05,4.154870080426882,0.016617679319816503,3.67630862651569e-05,3.96457712474625
500.0,38.5,1316.111739566469,1335.4686092481363,0.2204857508034227,2.632223479132938,0.027493921938683274,1.6983501989364935e-05,4.145096900626157,0.017970702683526407,3.67630862651569e-05,3.96457712474625
500.0,39.0,1312.7840253680113,1332.4190095392414,0.2204702266531705,2.6255680507360224,0.027701412784228475,1.7708373989400172e-05,4.135509812681475,0.019395962707647707,3.67630862651569e-05,3.96457712474625
500.0,39.5,1309.5168808953724,1329.4221179740557,0.2204526393486495,2.6190337617907447,0.02790762296116504,1.8447945176858216e-05,4.126104975230015,0.02089448608024519,3.67630862651569e-05,3.96457712474625
500.0,40.0,1306.3092182879047,1326.476935159329,0.2204330710671706,2.6126184365758096,0.02811252860975262,1.920191073440103e-05,4.116878609212063,0.022467149910352258,3.67630862651569e-05,3.96457712474625
500.0,40.5,1303.1599667553098,1323.582481511903,0.2204116028859073,2.6063199335106195,0.028316106765215364,1.9969954138721047e-05,4.107826998718635,0.02411467855219468,3.67630862651569e-05,3.96457712474625
500.0,41.0,1300.0680725044062,1320.7377969075694,0.2203883146932124,2.6001361450088125,0.028518335354101036,2.075174818244596e-05,4.098946491644056,0.025837641289512325,3.67630862651569e-05,3.96457712474625
500.0,41.5,1297.0324986507453,1317.941940330894,0.2203632851098126,2.5940649973014906,0.02871919318994029,2.154695598083345e-05,4.090233500160757,0.027636450868513462,3.67630862651569e-05,3.96457712474625
500.0,42.0,1294.0522251164186,1315.1939895265473,0.2203365914192068,2.588104450232837,0.02891865996822905,2.2355231958703925e-05,4.081684501032218,0.02951136286108741,3.67630862651569e-05,3.96457712474625
500.0,42.5,1291.126248515266,1312.4930406526232,0.2203083095066331,2.5822524970305323,0.029116716260758586,2.317622281483578e-05,4.073296035778803,0.031462475833610226,3.67630862651569e-05,3.96457712474625
500.0,43.0,1288.2535820266726,1309.8382079363716,0.220278513806005,2.576507164053345,0.029313343509316563,2.4009568461658137e-05,4.065064710710047,0.03348973229104657,3.67630862651569e-05,3.96457712474625
500.0,43.5,1285.4332552589838,1307.2286233327327,0.2202472772542542,2.5708665105179676,0.029508524018784343,2.4854902937354595e-05,4.056987196835892,0.03559292036107331,3.67630862651569e-05,3.96457712474625
500.0,44.0,1282.6643141035847,1304.6634361860104,0.2202146712525476,2.5653286282071694,0.029702240949654388,2.571185528826847e-05,4.04906022966853,0.037771676178671165,3.67630862651569e-05,3.96457712474625
500.0,44.5,1279.9458205805352,1302.141812894981,0.2201807656338783,2.5598916411610704,0.02989447830999321,2.6580050420443868e-05,4.0412806089254705,0.040025486928011,3.67630862651569e-05,3.96457712474625
500.0,45.0,1277.276852676668,1299.6629365817057,0.2201456286365618,2.554553705353336,0.030085220946873794,2.7459109918692715e-05,4.033645198143669,0.042353694495529726,3.67630862651569e-05,3.96457712474625
500.0,45.5,1274.6565041769152,1297.226006764267,0.2201093268831937,2.5493130083538302,0.030274454537303506,2.8348652831799992e-05,4.026150924213822,0.04475549968578818,3.67630862651569e-05,3.96457712474625
500.0,46.0,1272.083884489662,1294.8302390336394,0.2200719253646535,2.544167768979324,0.03046216557867103,2.924829642331206e-05,4.0187947768430865,0.04722996695004528,3.67630862651569e-05,3.96457712474625
500.0,46.5,1269.5581184667762,1292.4748647348572,0.2200334874287642,2.5391162369335527,0.030648341378738442,3.0157656887630502e-05,4.011573807954077,0.049776029576379166,3.67630862651569e-05,3.96457712474625
500.0,47.0,1267.0783462190184,1290.159130652628,0.219994074773241,2.534156692438037,0.030832970045201635,3.1076350030023736e-05,4.004485131027016,0.05239249528969753,3.67630862651569e-05,3.96457712474625
500.0,47.5,1264.6437229273793,1287.8822987015226,0.2199537474425837,2.5292874458547585,0.03101604047484508,3.2003991911666585e-05,3.9975259203917504,0.05507805220992362,3.67630862651569e-05,3.96457712474625
500.0,48.0,1262.253418650954,1285.6436456208296,0.2199125638285917,2.524506837301908,0.031197542342314095,3.2940199458875163e-05,3.990693410475432,0.057831275117149805,3.67630862651569e-05,3.96457712474625
500.0,48.5,1259.9066181318385,1283.442462674179,0.2198705806741962,2.519813236263677,0.03137746608852925,3.3884591036703604e-05,3.9839848950115573,0.060650631973390434,3.67630862651569e-05,3.96457712474625
500.0,49.0,1257.6025205975548,1281.278055353982,0.2198278530803286,2.5152050411951095,0.03155580290876661,3.483678698823489e-05,3.9773977262152136,0.06353449065187716,3.67630862651569e-05,3.96457712474625
500.0,49.5,1255.3403395614296,1279.149743090749,0.2197844345155564,2.510680679122859,0.03173254474042731,3.579641013845558e-05,3.9709293139293584,0.06648112582639559,3.67630862651569e-05,3.96457712474625
500.0,50.0,1253.1193026213614,1277.0568589673255,0.2197403768282389,2.506238605242723,0.03190768425051958,3.67630862651569e-05,3.96457712474625,0.06948872597508943,3.67630862651569e-05,3.96457712474625
650.0,0.0,1849.684099784351,1837.0537750403585,0.2174766303774173,2.8456678458220783,0.01399966718191983,4.4243378419794865e-06,4.4435495716856614,3.2657081061593374e-07,0.0023226191810891694,2.8306578483339853
650.0,0.5,1838.7338827186927,1826.0387444069192,0.2172160431286526,2.8288213580287582,0.01423300490072614,4.887072883930088e-06,4.42211046955124,4.6081349192039767e-07,0.0023226191810891694,2.8306578483339853
650.0,1.0,1827.8369306561651,1815.1108564291092,0.2169827771521258,2.8120568163941,0.014469262619725757,5.408129090278546e-06,4.400177068961083,6.484435539078071e-07,0.0023226191810891694,2.8306578483339853
650.0,1.5,1817.001999451456,1804.2799925569907,0.2167766990343133,2.7953876914637785,0.01470838075822727,5.99461700190318e-06,4.3777835294386795,9.09669277904257e-07,0.0023226191810891694,2.8306578483339853
650.0,2.0,1806.237053129067,1793.5546840832094,0.2165973687833713,2.7788262355831796,0.01495029935178728,6.6543411786912365e-06,4.35496723417886,1.27181184395031e-06,0.0023226191810891694,2.8306578483339853
650.0,2.5,1795.5493194331625,1782.942262340806,0.2164440984952525,2.7623835683587115,0.01519495800473731,7.395843552415737e-06,4.331767831853784,1.77155874236945e-06,0.0023226191810891694,2.8306578483339853
650.0,3.0,1784.9453416423169,1772.448991433704,0.216316003619853,2.7460697563727954,0.015442295851467832,8.228444285884873e-06,4.308226400060923,2.457827352309039e-06,0.0023226191810891694,2.8306578483339853
650.0,3.5,1774.431026902852,1762.080185735836,0.2162120473065517,2.729893887542849,0.01569225152570217,9.162279277608043e-06,4.28438472661317,3.395365755942681e-06,0.0023226191810891694,2.8306578483339853
650.0,4.0,1764.011691316647,1751.840314076201,0.216131078433572,2.7138641404871495,0.015944763137069055,1.0208333459826857e-05,4.260284701262239,4.6692318872443295e-06,0.0023226191810891694,2.8306578483339853
650.0,4.5,1753.6921020029304,1741.733092258958,0.2160718639684952,2.6979878492352776,0.016199768254348358,1.1378469051914752e-05,4.2359678085811625,6.3903039092538805e-06,0.0023226191810891694,2.8306578483339853
650.0,5.0,1743.476516338269,1731.7615653411372,0.2160331163018278,2.682271563597337,0.016457203894822657,1.2685447958737939e-05,4.211474711964144,8.701982964598454e-06,0.0023226191810891694,2.8306578483339853
650.0,5.5,1733.3687185648178,1721.9281808985038,0.2160135161629787,2.666721105484335,0.016717006519218185,1.414294754892298e-05,4.18684491861676,1.178825270647943e-05,0.0023226191810891694,2.8306578483339853
650.0,6.0,1723.372053943796,1712.2348543468067,0.2160117316815034,2.651341621451994,0.016979112031763263,1.5765569111092503e-05,4.162116515740181,1.5883256811843882e-05,0.0023226191810891694,2.8306578483339853
650.0,6.5,1713.4894606188786,1702.6830272463158,0.2160264341041142,2.636137631721352,0.017243455784932384,1.7568838365455974e-05,4.137325968685997,2.128254457234302e-05,0.0023226191810891694,2.8306578483339853
650.0,7.0,1703.7234993429645,1693.2737193983164,0.2160563106245884,2.621113075912253,0.017509972588478497,1.956919751100461e-05,4.112507972561792,2.835611440127339e-05,0.0023226191810891694,2.8306578483339853
650.0,7.5,1694.076381211157,1684.007575439926,0.2161000747321386,2.6062713557094725,0.017778596722387793,2.178398840174678e-05,4.087695349528662,3.756335472171468e-05,0.0023226191810891694,2.8306578483339853
650.0,8.0,1684.549993533108,1674.884906555545,0.2161564744355653,2.5916153746663197,0.018049261953418272,2.423142657415056e-05,4.062918984804574,4.946994066862276e-05,0.0023226191810891694,2.8306578483339853
650.0,8.5,1675.1459239687338,1665.9057278473017,0.2162242986763194,2.5771475753365136,0.01832190155490852,2.693056599006871e-05,4.038207795141382,6.476669333377316e-05,0.0023226191810891694,2.8306578483339853
650.0,9.0,1665.865483042889,1657.0697918411486,0.2163023822036995,2.5628699739121372,0.018596448329564995,2.990125450180736e-05,4.0135887242609165,8.42903464903233e-05,0.0023226191810891694,2.8306578483339853
650.0,9.5,1656.7097251467294,1648.376618548308,0.2163896091497514,2.54878419253343,0.018872834634956086,3.3164080197156665e-05,3.989086760405831,0.00010904609510770102,0.0023226191810891694,2.8306578483339853
650.0,10.0,1647.6794681262136,1639.8255224522711,0.216484915509801,2.534891489424944,0.019150992411458675,3.674030893008329e-05,3.964724971778742,0.0001402317224087346,0.0023226191810891694,2.8306578483339853
650.0,10.5,1638.7753115513683,1631.4156367484684,0.2165872907066525,2.521192787002105,0.01943085321241971,4.065181348339442e-05,3.9405245562060656,0.00017926302025927932,0.0023226191810891694,2.8306578483339853
650.0,11.0,1629.997653753655,1623.145935126076,0.2166957783919804,2.507688698082546,0.019712348236309456,4.4920994946684445e-05,3.916504901871363,0.00022780013436302093,0.0023226191810891694,2.8306578483339853
650.0,11.5,1621.3467077129094,1615.0152513485928,0.216809476616991,2.4943795503275528,0.019995408360656313,4.957069701344574e-05,3.89268365641903,0.0002877743845084435,0.0023226191810891694,2.8306578483339853
650.0,12.0,1612.822515869803,1607.0222968609507,0.216927537485712,2.4812654090304664,0.02027996417756597,5.462411401069289e-05,3.869076802134291,0.00036141503464404146,0.0023226191810891694,2.8306578483339853
650.0,12.5,1604.4249639347377,1599.1656766256644,0.2170491663879637,2.4683460983611347,0.02056594603063821,6.0104693564877465e-05,3.8456987352647163,0.00045127542153999833,0.0023226191810891694,2.8306578483339853
650.0,13.0,1596.1537937593332,1591.4439033682893,0.2171736208948939,2.455621221168205,0.020853284053105037,6.603603488253285e-05,3.822562347863701,0.0005602577977418255,0.0023226191810891694,2.8306578483339853
650.0,13.5,1588.0086153322386,1583.855410392845,0.217300209387671,2.4430901774342133,0.02114190820702368,7.244178367588061e-05,3.7996791108123396,0.0006916362075827243,0.0023226191810891694,2.8306578483339853
650.0,14.0,1579.988917956874,1576.3985631106298,0.2174282894792749,2.430752181472114,0.021431748323366778,7.93455248000452e-05,3.7770591569163434,0.0008490766967629848,0.0023226191810891694,2.8306578483339853
650.0,14.5,1572.0940806649403,1569.071669410524,0.2175572662801261,2.418606277946062,0.02172273414286001,8.677067368134672e-05,3.7547113631821074,0.0010366541583045619,0.0023226191810891694,2.8306578483339853
650.0,15.0,1564.3233819158936,1561.8729889854428,0.2176865905503332,2.4066513567936823,0.022014795357425534,9.474036761292215e-05,3.732643431555208,0.0012588651415751384,0.0023226191810891694,2.8306578483339853
650.0,15.5,1556.676008629292,1554.8007417175525,0.2178157567744968,2.394886167121988,0.022307861652096896,0.00010327735797005522,3.7108619675572254,0.0015206359967062655,0.0023226191810891694,2.8306578483339853
650.0,16.0,1549.1510645938274,1547.853115214306,0.2179443011890915,2.3833093301443498,0.0226018627472776,0.0001124039043607361,3.6893725563877044,0.0018273257933414944,0.0023226191810891694,2.8306578483339853
650.0,16.5,1541.7475782939457,1541.0282715778671,0.2180717997873925,2.371919351221455,0.022896728441222453,0.0001221416716718493,3.668179836167846,0.0021847235386266983,0.0023226191810891694,2.8306578483339853
650.0,17.0,1534.4645101922697,1534.3243534821115,0.2181978663225537,2.36071463106503,0.023192388652626815,0.00013251163090571838,3.6472875680956287,0.00259903932227612,0.0023226191810891694,2.8306578483339853
650.0,17.5,1527.3007595035526,1527.7394896239114,0.2183221503257205,2.349693476159312,0.023488773463214534,0.00014353396462596368,3.6266987033595512,0.003076889133338978,0.0023226191810891694,2.8306578483339853
650.0,18.0,1520.255170493482,1521.2717996087154,0.2184443351528818,2.338854108451511,0.023785813160221894,0.00015522797774458752,3.606415446722104,0.003625273220357772,0.0023226191810891694,2.8306578483339853
650.0,18.5,1513.3265383335552,1514.9193983245025,0.2185641360714482,2.328194674359316,0.024083438278678957,0.00016761201429277284,3.586439316737254,0.004251547999992167,0.0023226191810891694,2.8306578483339853
650.0,19.0,1506.5136145411122,1508.680399852832,0.218681298395233,2.3177132531401727,0.02438157964339653,0.00018070338072190273,3.566771202608844,0.00496339165477877,0.0023226191810891694,2.8306578483339853
650.0,19.5,1499.8151120317998,1502.55292096096,0.2187955956745629,2.3074078646643073,0.024680168410570493,0.00019451827618299777,3.5474114177313556,0.0057687636943846154,0.0023226191810891694,2.8306578483339853
650.0,20.0,1493.2297098098916,1496.5350842147045,0.2189068279465787,2.2972764766306026,0.02497913610892119,0.00020907173013751112,3.5283597499817696,0.00667585888255523,0.0023226191810891694,2.8306578483339853
650.0,20.5,1486.756057320255,1490.6250207479256,0.2190148200494016,2.2873170112619308,0.025278414680290164,0.00022437754755355588,3.5096155088524807,0.007693056050335045,0.0023226191810891694,2.8306578483339853
650.0,21.0,1480.392778484239,1484.8208727210304,0.2191194200026629,2.277527351514214,0.025577936519620238,0.00024044826185182222,3.491177569531147,0.008828862421878136,0.0023226191810891694,2.8306578483339853
650.0,21.5,1474.1384754402352,1479.1207954978247,0.2192204974559209,2.267905346831131,0.025877634514250944,0.0002572950956739595,3.473044414045199,0.010091854169622716,0.0023226191810891694,2.8306578483339853
650.0,22.0,1467.9917320084148,1473.5229595672674,0.2193179422056743,2.258448818474484,0.026177442082463906,0.00027492792946554045,3.455214169596821,0.011490613988753395,0.0023226191810891694,2.8306578483339853
650.0,22.5,1461.9511168977683,1468.0255522341497,0.2194116627810122,2.249155564458105,0.026477293211218653,0.00029335527778656667,3.4376846442193876,0.01303366653531518,0.0023226191810891694,2.8306578483339853
650.0,23.0,1456.015186672509,1462.6267791005027,0.2195015850973901,2.2400233641115523,0.026777122493022096,0.00031258427319419413,3.420453359888996,0.014729412607333847,0.0023226191810891694,2.8306578483339853
650.0,23.5,1450.1824884937005,1457.3248653574783,0.2195876511775756,2.2310499822980008,0.027076865161879973,0.0003326206574780777,3.4035175832256703,0.01658606296369769,0.0023226191810891694,2.8306578483339853
650.0,24.0,1444.4515626510304,1452.1180569056155,0.2196698179384521,2.2222331733092773,0.027376457128281503,0.00035346877997471937,3.386874353917619,0.01861157267185365,0.0023226191810891694,2.8306578483339853
650.0,24.5,1438.8209448985967,1447.0046213197652,0.2197480560420811,2.2135706844593797,0.02767583501317351,0.00037513160263841216,3.3705205110001044,0.020813576853496885,0.0023226191810891694,2.8306578483339853
650.0,25.0,1433.2891686077658,1441.982848673424,0.2198223488092104,2.205060259396563,0.02797493618088274,0.0003976107115076233,3.3544527171172445,0.02319932865886959,0.0023226191810891694,2.8306578483339853
650.0,25.5,1427.8547667492594,1437.0510522359014,0.2198926911932446,2.1966996411527067,0.028273698770949436,0.0004209063341713559,3.33866748089106,0.025775640246766873,0.0023226191810891694,2.8306578483339853
650.0,26.0,1422.5162737158566,1432.2075690544862,0.2199590888125792,2.1884865749474716,0.02857206172883905,0.0004450173628170462,3.3231611775178043,0.02854882748098747,0.0023226191810891694,2.8306578483339853
650.0,26.5,1417.2722269963824,1427.4507604327011,0.2200215570391129,2.180418810763665,0.028869964835501496,0.0004699413824199583,3.3079300677066557,0.03152465897697515,0.0023226191810891694,2.8306578483339853
650.0,27.0,1412.1211687109442,1422.7790123147058,0.2200801201407038,2.172494105709145,0.029167348735751563,0.0004956747036238829,3.2929703150708263,0.034708310047157576,0.0023226191810891694,2.8306578483339853
650.0,27.5,1407.061647016739,1418.1907355850094,0.2201348104753121,2.1647102261795985,0.029464154965447097,0.0005222123998551154,3.2782780020756777,0.03810432200239372,0.0023226191810891694,2.8306578483339853
650.0,28.0,1402.0922173931774,1413.684366291816,0.2201856677345677,2.1570649498356573,0.029760325977444414,0.0005495483482112484,3.26384914464337,0.041716567172257524,0.0023226191810891694,2.8306578483339853
650.0,28.5,1397.2114438144615,1409.2583658015892,0.2202327382345168,2.1495560674068637,0.030055805166314235,0.0005776752736693092,3.2496797055079187,0.045548219910943655,0.0023226191810891694,2.8306578483339853
650.0,29.0,1392.4178998172854,1404.9112208917247,0.2202760742513311,2.142181384334285,0.03035053689180356,0.0006065847961650994,3.2357656064095477,0.04960173376033861,0.0023226191810891694,2.8306578483339853
650.0,29.5,1387.7101694707865,1400.641443787614,0.2203157333998062,2.1349387222627483,0.0306444665010325,0.0006362674801088652,3.222102739211846,0.05387882484919798,0.0023226191810891694,2.8306578483339853
650.0,30.0,1383.0868482554374,1396.4475721498054,0.2203517780525235,2.1278259203929806,0.030937540349417713,0.0006667128859144666,3.2086869760202945,0.05838046151902532,0.0023226191810891694,2.8306578483339853
650.0,30.5,1378.546543857144,1392.3281690164697,0.2203842747976107,2.1208408367032985,0.03122970582031652,0.0006979096231384818,3.1955141783759045,0.06310686008452604,0.0023226191810891694,2.8306578483339853
650.0,31.0,1374.087876882401,1388.2818227059036,0.2204132939330955,2.1139813490498476,0.03152091134338867,0.000729845404844276,3.1825802055929686,0.06805748656059296,0.0023226191810891694,2.8306578483339853
650.0,31.5,1369.7094814999748,1384.3071466833758,0.2204389089959181,2.1072453561538076,0.031811106411675394,0.000762507102826826,3.1698809223054862,0.07323106411951058,0.0023226191810891694,2.8306578483339853
650.0,32.0,1365.41000601424,1380.4027793962437,0.2204611963237355,2.1006307784834464,0.03210024159739768,0.0007958808033575737,3.1574122052826,0.07862558598208041,0.0023226191810891694,2.8306578483339853
650.0,32.5,1361.1881133749814,1376.567384080912,0.2204802346477212,2.094135559038433,0.032388268566477356,0.000829951863130618,3.1451699495692464,0.08423833339508163,0.0023226191810891694,2.8306578483339853
650.0,33.0,1357.0424816281063,1372.799648544879,0.2204961047146395,2.0877576640432407,0.032675140091788686,0.0008647049651159255,3.133150074004453,0.09006589830503031,0.0023226191810891694,2.8306578483339853
650.0,33.5,1352.9718043115058,1369.0982849268314,0.2205088889365422,2.0814950835561628,0.03296081006514791,0.0009001241740503874,3.1213485261661194,0.09610421030457422,0.0023226191810891694,2.8306578483339853
650.0,34.0,1348.9747907999465,1365.4620294374752,0.2205186710665111,2.075345831999918,0.033245233508052335,0.0009361929913188072,3.1097612867875895,0.10234856740287762,0.0023226191810891694,2.8306578483339853
650.0,34.5,1345.050166602713,1361.8896420835513,0.2205255358989374,2.0693079486195587,0.03352836658118069,0.0009728944090041658,3.0983843736882464,0.10879367015461833,0.0023226191810891694,2.8306578483339853
650.0,35.0,1341.1966736173667,1358.3799063772562,0.2205295689929029,2.063379497872872,0.033810166592670464,0.0010102109629068767,3.0872138452571916,0.1154336586733073,0.0023226191810891694,2.8306578483339853
650.0,35.5,1337.413070342899,1354.9316290330944,0.2205308564172919,2.057558569758306,0.03409059200518715,0.001048124784357285,3.07624580352641,0.12226215205292712,0.0023226191810891694,2.8306578483339853
